@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9}

@data
36,'2018/04/30 13:08:55:776',5,-6.371704,64.358307,3.44405,-28.471039,2.019592,-14.135429,-50.282074,32.797302,-5.546917,-32.874908,53.001007,0.178936,-70.945038,12.288818,24.579308,-50.859283,5.417389,5.343079,-62.76944,4.848236,15.23457,-68.123932,7.927307,20.769501,-3.97345,58.928375,0.228024,-10.669891,-0.235962,5.942505,-8.234741,42.054718,9.696842,-5.287415,58.901215,4.6007,27.823578,51.954712,0.113457,30.89447,-4.713837,4.937351,31.63559,33.330566,9.152645,29.476898,50.967499,4.452152,111.363312,-0.441345,18.972954,69.517273,-4.992004,3.349834,91.393158,-7.453064,11.091557,102.999176,-6.455078,15.401421,1
37,'2018/04/30 13:08:55:793',5,-5.26297,64.319214,3.503223,-28.169434,2.38562,-14.141304,-49.618286,33.105865,-5.525719,-31.971161,53.142731,0.225235,-71.329468,12.181549,24.571598,-50.883392,5.498779,5.334282,-63.015045,4.890259,15.221416,-68.469971,7.882813,20.757786,-3.154419,58.735931,0.219784,-10.787292,-0.309082,5.93898,-7.702698,41.957306,9.702953,-4.479858,58.721191,4.592415,28.520264,51.623718,0.101158,30.731354,-4.916382,4.94091,32.000397,33.11441,9.161915,30.127258,50.670319,4.440598,111.01123,-1.237122,19.011364,69.379669,-5.302734,3.36454,91.062012,-7.94104,11.111122,102.606201,-7.099854,15.425663,1
38,'2018/04/30 13:08:55:810',5,-4.803986,64.289825,3.490623,-28.177368,2.341095,-14.141521,-49.374084,33.104462,-5.525806,-31.614624,53.139221,0.220207,-71.320007,12.24118,24.574757,-50.861664,5.560425,5.333527,-62.979706,5.022339,15.22118,-68.449524,7.978699,20.758533,-2.984741,58.578064,0.156471,-10.781891,-0.273834,5.93924,-7.565125,42.036072,9.670784,-4.30191,58.644958,4.529106,28.647949,51.441528,0.032127,30.72226,-4.915955,4.941818,32.117767,33.173218,9.129154,30.269501,50.577148,4.372646,111.503235,-1.348236,18.999073,69.367706,-5.337708,3.364929,91.254822,-7.940491,11.10326,102.937012,-7.143921,15.412525,1
39,'2018/04/30 13:08:55:826',5,-5.580688,64.080688,3.557674,-28.532654,2.324402,-14.130558,-49.886322,32.857086,-5.469734,-32.311523,52.872772,0.289295,-70.864807,11.336609,24.622105,-50.819641,5.342529,5.353668,-62.617615,4.559967,15.246349,-68.008179,7.258667,20.793133,-3.840393,58.40509,0.167,-10.642334,-0.349243,5.942928,-7.979706,41.933899,9.700146,-5.068512,58.46756,4.540047,27.892212,51.412537,0.031288,30.905426,-4.833984,4.929012,31.872772,33.21167,9.142891,29.641541,50.536316,4.370888,112.910858,-1.255585,18.929676,69.519928,-5.105347,3.338272,92.048401,-7.685364,11.048267,104.079376,-6.951782,15.34322,1
40,'2018/04/30 13:08:55:842',5,-7.371948,63.812805,3.705582,-29.09494,2.476379,-14.111015,-50.931274,32.578552,-5.375118,-33.846558,52.526123,0.421589,-69.925201,9.571777,24.704147,-50.721558,4.990692,5.389305,-61.947266,3.638275,15.288544,-67.144257,5.851257,20.851624,-4.983093,58.185425,0.234566,-10.416534,-0.521179,5.948387,-8.309875,41.666504,9.777512,-5.974579,58.178833,4.608578,26.897888,51.38562,0.095886,31.176941,-4.786865,4.905109,31.746918,33.106537,9.204975,28.920929,50.406281,4.432247,114.812317,-1.450684,18.824089,69.735962,-4.841675,3.292103,93.127991,-7.570557,10.958591,105.621765,-6.966583,15.234108,1
41,'2018/04/30 13:08:55:860',5,-8.659729,63.716278,3.751766,-29.321533,2.423401,-14.104259,-51.587036,32.353455,-5.348354,-34.904083,52.33075,0.460239,-69.467896,8.719055,24.737583,-50.713837,4.801575,5.401165,-61.621277,3.203613,15.303677,-66.714294,5.187317,20.873661,-5.792938,58.07785,0.235237,-10.327515,-0.575623,5.950497,-8.638123,41.601715,9.789959,-6.658203,58.068665,4.609669,26.188416,51.406311,0.098392,31.308319,-4.697144,4.897453,31.523682,33.166107,9.214405,28.343811,50.414612,4.433578,115.679871,-1.310974,18.77792,69.844971,-4.616272,3.276192,93.645233,-7.354004,10.922825,106.349762,-6.77771,15.188869,1
42,'2018/04/30 13:08:55:876',5,-11.238129,63.094818,4.175106,-31.145111,3.136749,-14.034222,-53.257782,32.047089,-5.060822,-37.108978,51.681824,0.843567,-66.064362,5.832397,24.927612,-50.16156,4.087799,5.517216,-59.432281,1.595123,15.434219,-63.731293,2.933075,21.026657,-7.423096,57.744965,0.459698,-9.565674,-1.037628,5.966461,-8.418121,40.868835,9.990017,-7.640442,57.486664,4.834908,24.745575,51.365662,0.254601,32.044312,-4.794067,4.816536,31.928345,32.72525,9.317303,27.572571,50.097961,4.57925,119.769684,-1.885345,18.461197,70.367676,-4.333954,3.121891,96.020447,-7.502441,10.663811,109.70871,-7.143585,14.883545,1
43,'2018/04/30 13:08:55:892',5,-11.948212,62.84903,4.311378,-31.726227,3.363892,-14.010574,-53.764923,31.913513,-4.962471,-37.740814,51.429718,0.971714,-65.137329,5.08902,24.977676,-50.004211,3.782379,5.553024,-58.822876,1.101379,15.473404,-62.910828,2.314148,21.070091,-8.207947,57.554901,0.509125,-9.321869,-1.213104,5.970421,-8.578094,40.629364,10.036846,-8.240448,57.263519,4.884285,24.032745,51.337555,0.287209,32.29425,-4.798004,4.790134,31.845673,32.631012,9.337337,27.052582,50.01651,4.608822,120.819153,-1.748138,18.367386,70.54483,-4.164825,3.073433,96.69516,-7.359039,10.587925,110.627197,-7.002563,14.795189,1
44,'2018/04/30 13:08:55:909',5,-13.164459,62.561859,4.310265,-31.844482,2.944275,-14.012287,-54.285645,31.339539,-4.949284,-38.733673,50.966064,0.981781,-65.110107,5.179626,24.97905,-50.089081,3.528076,5.551537,-58.749878,1.056641,15.477486,-62.820496,2.391113,21.072647,-9.754852,57.234497,0.406017,-9.27533,-1.187683,5.971874,-9.624512,40.736816,9.986008,-9.756622,57.111816,4.781677,22.635986,51.287018,0.213654,32.430695,-4.510193,4.793209,31.115784,32.972412,9.310093,25.771851,50.120087,4.536743,121.172394,-0.52771,18.344337,70.657074,-3.64563,3.074387,97.063232,-6.536255,10.582581,111.063202,-5.956299,14.78476,1
45,'2018/04/30 13:08:55:927',5,-13.060242,62.408569,4.525345,-30.81955,3.698486,-14.036903,-53.327423,31.72644,-4.905293,-38.308167,51.020325,1.114777,-67.031067,4.673218,24.922516,-50.415741,3.482544,5.506958,-59.909668,0.883148,15.418945,-64.424652,2.083069,21.010681,-8.857605,56.856812,0.371101,-9.709473,-1.416656,5.957951,-9.658112,40.510468,9.970596,-9.164093,56.783569,4.746662,23.371124,50.905121,0.242176,32.022583,-4.85495,4.81498,30.97522,32.582611,9.356236,26.20163,49.705963,4.568008,119.75827,-1.456879,18.46904,70.379791,-4.068359,3.139912,96.183228,-7.21875,10.674271,109.884369,-6.821686,14.893135,1
46,'2018/04/30 13:08:55:943',5,-13.190613,62.54718,4.481403,-30.327606,3.626953,-14.054802,-53.070923,31.790833,-4.958508,-38.316528,51.143127,1.060074,-67.942413,5.046509,24.886009,-50.583649,3.587372,5.478619,-60.454193,1.182495,15.387932,-65.180206,2.453674,20.975952,-8.584351,56.751221,0.273956,-9.917236,-1.358307,5.953453,-9.788727,40.669373,9.89978,-9.037567,56.802917,4.649342,23.587494,50.789246,0.172256,31.835907,-4.856781,4.834167,30.794159,32.690491,9.31847,26.261627,49.700745,4.501472,118.855499,-1.33136,18.544891,70.253021,-4.130371,3.178974,95.658936,-7.174805,10.737125,109.151215,-6.744659,14.966293,1
47,'2018/04/30 13:08:55:959',5,-12.801697,62.983734,4.053219,-28.592804,2.410492,-14.127758,-52.239777,31.470459,-5.24617,-37.934296,51.364014,0.678326,-70.963287,7.336365,24.719902,-51.24173,4.083588,5.360069,-62.316925,2.624115,15.261009,-67.723938,4.4021,20.830711,-8.471527,56.595856,-0.16283,-10.649048,-0.834595,5.939716,-10.892975,41.644104,9.571598,-9.459076,57.163605,4.208893,23.576843,50.636749,-0.155235,31.228851,-4.445496,4.920006,29.927765,33.61264,9.125427,25.871002,50.071136,4.18362,115.877106,0.074646,18.815041,69.845978,-3.878052,3.33514,93.952362,-6.27655,10.973907,106.742004,-5.562927,15.234673,1
48,'2018/04/30 13:08:55:977',5,-12.748291,63.359497,3.536255,-26.153046,0.948029,-14.212231,-51.45108,30.937653,-5.598923,-37.816376,51.465302,0.214027,-75.596649,9.661377,24.460773,-52.20401,4.458435,5.193733,-65.13327,3.95929,15.065449,-71.606903,6.29776,20.604343,-8.980865,56.25946,-0.659515,-11.67099,-0.284943,5.912891,-12.9505,42.655792,9.183876,-10.733093,57.460754,3.700436,22.982849,50.425659,-0.502449,30.411499,-3.873932,5.029003,28.223267,34.701324,8.922642,24.69104,50.505066,3.842884,111.158203,2.199463,19.205814,69.288757,-3.350433,3.545826,91.311798,-4.717651,11.297932,102.947021,-3.576538,15.604343,1
49,'2018/04/30 13:08:55:994',5,-12.923462,63.460236,3.21587,-22.178436,-0.148956,-14.319351,-49.325378,30.263885,-5.888676,-37.205627,51.232147,-0.121754,-82.42926,11.075836,24.03968,-53.833008,4.094086,4.946781,-69.419006,4.057709,14.759148,-77.439087,6.904694,20.251358,-11.37384,55.373199,-1.053082,-13.309326,-0.10733,5.85894,-17.517822,43.107635,8.854191,-14.426239,57.312805,3.278965,20.692535,49.627716,-0.856003,29.157257,-3.22287,5.171757,24.191925,35.818298,8.719963,21.222687,50.814575,3.483982,104.984039,6.031952,19.636971,68.390778,-2.299835,3.856895,88.06781,-2.283722,11.714409,98.309509,-0.449249,16.060966,1
50,'2018/04/30 13:08:56:011',5,-10.180511,63.54776,3.095493,-18.763062,-0.223114,-14.395378,-46.251221,30.525421,-6.058605,-34.468933,51.492279,-0.280449,-88.144501,12.324219,23.665066,-54.950867,4.248199,4.74239,-73.048462,4.440948,14.487049,-82.402679,7.575714,19.936329,-10.482452,54.581451,-1.265537,-14.69812,-0.030182,5.8069,-19.160858,43.330841,8.661125,-14.554077,57.102966,3.034573,21.395721,48.526276,-1.037037,27.886383,-3.240265,5.279469,22.569855,36.073578,8.625824,20.929077,50.517059,3.28463,99.220428,7.31308,20.00613,67.422852,-2.410248,4.110622,84.711426,-1.654297,12.053188,93.640442,0.542511,16.434338,1
51,'2018/04/30 13:08:56:026',5,-6.509918,63.623199,2.926765,-15.936646,-0.409973,-14.448254,-43.297516,30.866394,-6.228489,-31.220154,51.84198,-0.461838,-92.862793,13.980225,23.322506,-55.733246,4.757721,4.566219,-76.047852,5.356628,14.241322,-86.540466,8.765747,19.647739,-8.466705,53.888763,-1.490902,-15.832672,0.208557,5.759876,-19.468079,43.75589,8.450497,-13.290161,57.022156,2.771748,23.07959,47.431702,-1.218548,26.742798,-3.325409,5.367863,22.142334,36.274109,8.514294,21.905914,50.150391,3.076149,94.740601,7.485657,20.312351,66.516998,-2.811951,4.319935,81.88089,-1.693176,12.321423,89.787018,0.713684,16.726315,1
52,'2018/04/30 13:08:56:043',5,-3.341492,63.683807,2.683609,-13.131683,-0.945862,-14.490707,-40.647003,30.987122,-6.438488,-28.385315,52.094482,-0.708092,-97.660828,15.443298,22.961941,-56.461761,5.356873,4.381149,-79.0242,6.301331,13.976376,-90.7117,9.874603,19.337681,-6.564911,53.430237,-1.706001,-16.940674,0.579407,5.708809,-19.795013,44.298706,8.234798,-12.101898,57.088501,2.516781,24.667725,46.57193,-1.387478,25.591949,-3.273254,5.456791,21.762604,36.603149,8.393864,22.869476,49.946472,2.874641,90.650635,7.209778,20.617931,65.568909,-3.088684,4.529514,79.188232,-1.842346,12.579048,86.211426,0.557007,17.007511,1
53,'2018/04/30 13:08:56:059',5,-0.061981,63.722046,2.432632,-10.115875,-1.520172,-14.52541,-37.854736,31.154633,-6.673676,-25.400116,52.379761,-0.977062,-102.458694,17.377533,22.545971,-57.115753,6.181793,4.175995,-82.061737,7.548248,13.675369,-94.956085,11.383636,18.981846,-3.942291,53.250824,-1.835327,-18.106781,1.044434,5.64843,-19.642365,44.867371,8.078266,-10.189301,57.286011,2.350349,26.944977,45.858185,-1.46336,24.285004,-3.278931,5.549126,21.733337,36.796112,8.334976,24.499603,49.744873,2.766331,86.407257,6.528442,20.932644,64.441772,-3.572205,4.754467,76.283417,-2.312805,12.847683,82.431183,0.004578,17.299152,1
54,'2018/04/30 13:08:56:075',5,2.233063,63.624634,2.281094,-8.505188,-1.899872,-14.538742,-36.243805,31.230377,-6.807198,-23.455597,52.496063,-1.131626,-105.027267,18.524292,22.299973,-57.377502,6.775696,4.060749,-83.704529,8.309265,13.500103,-97.290329,12.239868,18.775177,-2.123962,53.204529,-1.86879,-18.713196,1.370361,5.613083,-19.203888,45.222504,8.016663,-8.70694,57.471985,2.294388,28.52887,45.424683,-1.470764,23.539093,-3.298462,5.598404,22.062469,36.855438,8.324799,25.810303,49.616425,2.738064,83.998169,5.903503,21.108307,63.767578,-3.941895,4.876671,74.582458,-2.697754,12.992458,80.244934,-0.499786,17.457756,1
55,'2018/04/30 13:08:56:092',5,3.559418,63.517548,2.174423,-8.827087,-2.313599,-14.531994,-35.857605,31.113617,-6.841259,-22.541656,52.458344,-1.20332,-104.717285,19.343781,22.278454,-57.164978,7.177734,4.064423,-83.562012,8.824188,13.499531,-97.122467,12.871613,18.7701,-1.255096,53.215393,-1.899246,-18.575623,1.635712,5.615784,-18.282654,45.51062,7.993778,-7.675995,57.634613,2.257984,29.37326,45.224121,-1.510868,23.584808,-3.236145,5.597675,22.81311,36.95697,8.292324,26.755066,49.582031,2.688396,84.130493,5.817444,21.093517,63.78479,-4.095215,4.865242,74.58075,-2.790039,12.980824,80.268921,-0.594482,17.44569,1
56,'2018/04/30 13:08:56:111',5,3.559418,63.517548,2.174423,-8.827087,-2.313599,-14.531994,-35.857605,31.113617,-6.841259,-22.541656,52.458344,-1.20332,-104.717285,19.343781,22.278454,-57.164978,7.177734,4.064423,-83.562012,8.824188,13.499531,-97.122467,12.871613,18.7701,-1.255096,53.215393,-1.899246,-18.575623,1.635712,5.615784,-18.282654,45.51062,7.993778,-7.675995,57.634613,2.257984,29.37326,45.224121,-1.510868,23.584808,-3.236145,5.597675,22.81311,36.95697,8.292324,26.755066,49.582031,2.688396,84.130493,5.817444,21.093517,63.78479,-4.095215,4.865242,74.58075,-2.790039,12.980824,80.268921,-0.594482,17.44569,1
57,'2018/04/30 13:08:56:127',5,0.247955,63.080383,2.371414,-9.292419,-1.730225,-14.532536,-38.319519,30.702057,-6.690727,-25.774567,51.897736,-0.990356,-106.335236,16.429443,22.319366,-57.493744,5.855682,4.124001,-84.285431,6.395569,13.549736,-98.27951,9.992859,18.822998,-5.561554,53.153778,-1.654198,-18.43631,0.984375,5.632423,-21.524658,44.646362,8.215424,-12.125183,57.293762,2.517494,25.603668,45.550995,-1.371544,24.067444,-3.067017,5.571465,20.72583,36.933838,8.410416,23.14447,49.842804,2.833473,84.593201,5.326599,21.098564,64.270355,-3.109924,4.810688,75.272827,-2.35553,12.926308,81.025848,-0.689087,17.404152,1
58,'2018/04/30 13:08:56:144',5,-1.100494,62.812836,2.402519,-11.398743,-1.791992,-14.508617,-40.425262,30.194794,-6.553234,-27.442108,51.429504,-0.877331,-104.795212,15.850952,22.485435,-57.147888,5.075745,4.261436,-83.125305,5.527435,13.723007,-96.779785,9.278198,19.003494,-8.637421,53.205444,-1.610741,-17.624878,0.716614,5.675377,-22.641357,44.302734,8.291016,-14.789642,57.140442,2.583084,22.791382,45.927673,-1.406483,25.06134,-2.770721,5.512383,20.410248,37.162323,8.382027,21.022522,50.147614,2.808491,87.867065,5.618225,20.910728,65.129944,-2.278534,4.656685,77.486969,-1.734741,12.742844,83.957306,-0.281128,17.210014,1
59,'2018/04/30 13:08:56:159',5,-1.765411,62.561188,2.426697,-13.533142,-1.880859,-14.479229,-42.135529,29.736206,-6.408306,-28.501068,51.006683,-0.764725,-103.104889,15.883759,22.630016,-56.710846,4.373627,4.399082,-81.873383,4.983643,13.894451,-95.166046,9.07782,19.17342,-11.397949,53.173737,-1.606903,-16.780273,0.486023,5.716751,-23.454193,44.017578,8.331291,-17.09256,56.94162,2.606571,20.184875,46.206238,-1.461445,26.028259,-2.486877,5.450485,20.275513,37.393951,8.334282,19.140503,50.370514,2.760757,91.062469,6.562927,20.689335,65.923035,-1.510559,4.49918,79.645905,-0.897339,12.550537,86.81076,0.608734,17.000027,1
60,'2018/04/30 13:08:56:177',5,-0.900299,62.516357,2.263527,-16.00824,-2.628754,-14.432426,-43.012421,29.292847,-6.350407,-28.242798,50.803528,-0.809288,-100.089294,18.211487,22.724434,-55.978333,4.471954,4.537331,-80.047882,5.845062,14.071915,-92.653687,10.77002,19.332817,-12.14325,53.185791,-1.75544,-15.79541,0.734589,5.758785,-22.392609,44.393005,8.240799,-17.142456,57.075317,2.464909,19.46637,46.254517,-1.646969,26.983612,-2.160797,5.3862,21.449158,37.836426,8.174324,19.179474,50.552216,2.568741,94.328674,8.59021,20.38063,66.695984,-1.147491,4.324486,81.777283,0.136322,12.332825,89.625549,2.146973,16.751732,1
61,'2018/04/30 13:08:56:195',5,-1.944061,62.478271,2.141617,-18.385834,-3.414978,-14.377766,-44.538971,28.617432,-6.279427,-29.443512,50.437408,-0.82835,-97.405945,19.59729,22.807739,-55.313507,4.297272,4.673248,-78.303558,6.006714,14.245979,-90.332977,11.571228,19.488083,-13.986053,53.245758,-1.847328,-14.830658,0.895172,5.797318,-22.244263,44.60199,8.188446,-18.367004,57.178528,2.381241,17.896301,46.533234,-1.784737,27.952423,-1.721802,5.318466,21.688293,38.317535,8.043976,18.160553,50.884369,2.42757,96.744385,11.166504,20.054024,67.442688,-0.484192,4.147751,83.622131,1.489136,12.113724,91.931213,4.11084,16.499321,1
62,'2018/04/30 13:08:56:209',5,-5.302094,62.518524,2.068527,-20.094879,-3.968445,-14.33308,-46.967285,27.838013,-6.2159,-32.456818,49.997284,-0.82589,-95.603577,19.825958,22.877789,-54.923248,3.487152,4.785973,-76.875244,5.421234,14.394039,-88.560913,11.398499,19.619869,-17.77356,53.368591,-1.832314,-14.095581,0.759888,5.827103,-24.020538,44.34668,8.212852,-21.804108,57.084076,2.413944,14.410553,47.232574,-1.820927,28.76355,-1.174438,5.259884,20.596954,38.783997,7.980915,15.241699,51.438171,2.39946,98.247101,13.976074,19.776516,67.98941,0.678223,4.004105,85.085693,3.216919,11.930046,93.65979,6.403381,16.284191,1
63,'2018/04/30 13:08:56:229',5,-6.3927,62.564362,2.018566,-21.245026,-4.220886,-14.302624,-48.059601,27.588562,-6.183189,-33.58429,49.893402,-0.829342,-93.816925,20.227539,22.947464,-54.570221,3.310791,4.856384,-75.700531,5.410553,14.491028,-86.989838,11.601929,19.71489,-18.900787,53.484375,-1.812317,-13.61145,0.768433,5.84499,-24.083313,44.320251,8.234138,-22.61676,57.133759,2.441998,13.338959,47.54892,-1.832581,29.228271,-0.991241,5.222076,20.78479,38.94812,7.947388,14.604675,51.681793,2.39061,99.589203,15.084167,19.596817,68.312225,1.012482,3.9128,86.099121,3.789642,11.809944,94.944641,7.243866,16.142792,1
64,'2018/04/30 13:08:56:242',5,-13.642975,62.648224,1.959007,-26.384277,-4.969177,-14.153114,-54.004517,26.381165,-5.964561,-40.536499,49.234528,-0.715248,-85.897827,19.529022,23.371605,-52.86084,2.047607,5.184292,-70.109131,4.002777,14.940872,-79.746674,10.439667,20.197784,-25.058868,53.524963,-1.546124,-11.363342,0.528748,5.9212,-25.16095,43.689331,8.483833,-27.366516,56.829285,2.741268,7.67688,48.71051,-1.716354,31.301971,-0.188477,5.036659,20.522217,39.406128,7.941734,10.605133,52.453888,2.516624,104.456299,18.928833,18.873306,69.58139,2.749969,3.488106,90.028076,6.13736,11.268906,99.812866,10.38208,15.525635,1
65,'2018/04/30 13:08:56:260',5,-21.97818,62.459045,1.786366,-29.847504,-6.311798,-14.011467,-59.721222,24.631348,-5.849766,-48.074432,48.17334,-0.724041,-81.300079,18.860413,23.629219,-51.474762,0.759552,5.418716,-66.170288,2.901489,15.237938,-75.04538,9.545715,20.499702,-31.794373,53.168945,-1.388496,-9.685486,0.455475,5.967991,-27.607178,43.148132,8.620182,-33.11499,56.296997,2.913662,1.446198,49.577759,-1.673504,32.708252,0.916229,4.889908,18.497162,40.132477,7.883774,5.409332,53.127747,2.556725,105.256622,23.209839,18.353775,70.115387,4.873474,3.160614,91.589813,9.133301,10.87104,101.350891,14.156494,15.075333,1
66,'2018/04/30 13:08:56:275',5,-32.247253,62.057953,1.606224,-32.930206,-7.881165,-13.852985,-66.046509,22.560181,-5.769234,-56.919586,46.806335,-0.770439,-77.40921,18.217285,23.859375,-49.943268,-0.446198,5.640301,-62.457458,1.929077,15.503296,-70.834106,8.79834,20.759766,-38.516113,52.645142,-1.181915,-8.062012,0.482483,6.005459,-30.028412,42.566284,8.787434,-38.81546,55.611267,3.130402,-5.009338,50.354919,-1.60947,33.882446,2.108398,4.739632,16.411346,40.887329,7.818771,0.121735,53.74118,2.609516,104.659119,27.924286,17.791939,70.265411,7.047577,2.835594,92.51709,12.28894,10.473446,101.94339,18.193542,14.617653,1
67,'2018/04/30 13:08:56:292',5,-43.14447,61.518585,1.479977,-34.928619,-9.137207,-13.727715,-71.850128,20.815613,-5.788769,-66.149933,45.525391,-0.852863,-74.312134,18.22171,24.007854,-48.845001,-0.942566,5.784908,-59.750397,1.66095,15.674114,-67.665497,8.723938,20.925709,-42.378479,52.69455,-0.899494,-6.989441,0.672668,6.025288,-30.843048,42.275665,9.009071,-41.776947,55.40329,3.422901,-8.760376,51.302399,-1.461735,34.586395,2.899078,4.632877,15.808319,41.385864,7.819046,-2.563507,54.41983,2.747837,104.59082,30.717163,17.379368,70.275208,8.314209,2.608261,93.273224,14.100098,10.186771,102.579468,20.542542,14.284885,1
68,'2018/04/30 13:08:56:310',5,-52.020752,60.496277,1.391445,-37.021027,-9.968231,-13.605354,-77.429535,19.243927,-5.759819,-74.630035,44.14682,-0.845596,-70.21994,18.660522,24.151535,-47.764435,-1.15799,5.921829,-56.736511,1.709412,15.836792,-63.867065,9.044678,21.082619,-44.662903,53.061066,-0.527966,-5.941559,0.839142,6.041527,-30.356354,42.044769,9.287491,-43.062988,55.451019,3.8022,-10.965179,52.374329,-1.214729,35.289886,3.382782,4.528305,16.293915,41.607605,7.886742,-3.673798,55.084808,2.985035,105.766388,32.233307,17.006462,70.409454,9.037994,2.392254,94.48642,15.034546,9.907909,104.004089,21.783417,13.96743,1
69,'2018/04/30 13:08:56:326',5,-58.622345,59.627594,1.36002,-38.17804,-10.243927,-13.542446,-81.448242,18.273682,-5.776062,-81.079834,43.145813,-0.839905,-67.603363,18.992401,24.22673,-47.222687,-1.134674,5.989609,-55.000427,1.797516,15.919144,-61.572662,9.310455,21.160645,-45.215729,53.705505,-0.1674,-5.404175,0.927704,6.048599,-29.372894,41.862183,9.550816,-42.941772,55.725677,4.169819,-11.382721,53.399506,-0.923786,35.673035,3.509338,4.475063,17.343292,41.547485,8.018711,-3.324615,55.632751,3.271641,107.063934,32.34848,16.830711,70.563812,9.183167,2.28421,95.454987,15.009125,9.766731,105.235657,21.813812,13.810631,1
70,'2018/04/30 13:08:56:344',5,-60.491302,59.805939,1.330379,-37.193481,-9.913605,-13.600498,-81.698669,18.614471,-5.946369,-82.411987,43.378601,-0.976974,-68.588013,18.832153,24.208347,-47.871307,-0.623993,5.913357,-56.18869,2.019135,15.841129,-62.780334,9.335602,21.09959,-43.161621,54.783112,0.035954,-5.986664,1.01059,6.039192,-28.33139,41.950348,9.701656,-41.00589,56.406952,4.38451,-8.990662,54.20755,-0.694141,35.346039,3.164368,4.53133,18.610321,41.197968,8.199085,-1.057709,55.980927,3.5187,107.307953,30.568817,17.034389,70.684143,8.470154,2.395557,95.37207,13.633698,9.918892,105.193573,20.161926,13.989639,1
71,'2018/04/30 13:08:56:361',5,-57.551636,60.284607,1.54039,-36.334076,-8.648621,-13.690449,-80.054932,19.84198,-5.957371,-79.868164,44.255615,-0.88002,-69.672882,17.620911,24.24025,-48.462921,-0.380981,5.838886,-57.466522,1.594116,15.767014,-64.101868,8.460876,21.062393,-40.498291,55.413086,0.232201,-6.526154,0.72821,6.032997,-27.161804,41.659851,9.854366,-38.6409,56.667755,4.59053,-6.21167,54.394836,-0.464603,35.044281,2.459473,4.594845,19.690887,40.397919,8.415493,1.296814,55.755493,3.769932,107.507843,27.847565,17.324951,70.83844,7.452515,2.531845,95.196014,11.676636,10.108444,105.052704,17.732574,14.223255,1
72,'2018/04/30 13:08:56:377',5,-46.798889,61.714111,1.945889,-34.104858,-5.958679,-13.868587,-74.082764,23.121429,-5.958199,-70.622559,46.789124,-0.682346,-72.115112,16.268127,24.252197,-49.792175,0.7034,5.659508,-60.500946,1.830994,15.56945,-67.193634,7.903992,20.923981,-32.896606,56.806732,0.483105,-7.868286,0.33371,6.010105,-23.747192,41.471252,10.042583,-31.873901,57.418304,4.854332,1.39447,54.440643,-0.13353,34.170868,0.764618,4.732727,22.640594,38.694855,8.762897,7.750336,55.081116,4.140938,107.665833,21.707092,17.881836,71.049103,4.712982,2.83305,94.513092,6.950409,10.50605,104.424957,12.068787,14.697639,1
73,'2018/04/30 13:08:56:393',5,-35.234863,62.638275,2.430351,-32.038605,-3.408875,-13.998787,-67.435455,26.096069,-5.849308,-60.42453,48.853943,-0.381798,-73.651031,15.396667,24.234192,-50.705475,1.762238,5.516586,-62.676575,2.18985,15.407372,-69.3284,7.617279,20.805847,-25.513977,57.673065,0.628365,-9.001556,-0.020905,5.985783,-20.336578,41.287201,10.146786,-25.2789,57.786255,5.003941,8.407196,53.910522,0.046623,33.245605,-0.843323,4.833786,25.297516,37.118591,8.978924,13.680664,54.109375,4.346729,108.737366,16.408539,18.223587,70.926453,2.07608,3.068733,94.176727,2.699402,10.770653,104.487457,7.090637,14.998596,1
